id,saved_listing_id,airbnb_listing_id,listing_url,title,property_type,bedrooms,baths,accommodates,beds,rating,reviews,similarity_score,pool_score,effective_rank_score,tenure_runs,price_reliability_score,last_nightly_price,status,price_date,lat,lng,amenities,is_weekend,is_holiday
1b2a53e4-9a75-43b2-a376-ff2f63597b60,49e0b42d-10bc-4466-9629-282f8d974797,856759348060908112,https://www.airbnb.com/rooms/856759348060908112?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774836974_P3dYLRfWEelGitdL&previous_page_section_name=1000&federated_search_id=657f36dd-97a4-43a6-b13f-823995c4df57,Serene Home in the Heart of Seattle!,entire_home,1.0,,,,4.79,,0.567,0.567,0.567,1.0,1.0,154.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
bd266aa3-aea9-4e39-bd10-7f8241cbc3e4,49e0b42d-10bc-4466-9629-282f8d974797,1618464898914349210,https://www.airbnb.com/rooms/1618464898914349210?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774836974_P3p7hlqpTlyhkWW8&previous_page_section_name=1000&federated_search_id=657f36dd-97a4-43a6-b13f-823995c4df57,Hotel in Seattle,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,132.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
5ad0c999-add4-4fbd-8347-57bdf0620757,e5319442-9d08-49a9-bc0b-a96461bf64a0,904057,https://www.airbnb.com/rooms/904057?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837114_P3CCpkb2O3mRUYyV&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,Seattle Mini Home with Hot Tub and Private Deck,entire_home,1.0,1.0,2.0,,4.92,640.0,0.635,0.635,0.635,1.0,1.0,120.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
56ad58cd-dcd3-4493-8183-b7aea38324bb,e5319442-9d08-49a9-bc0b-a96461bf64a0,18630803,https://www.airbnb.com/rooms/18630803?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837114_P3ESgzDc0QWlvWKv&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,Cozy Urban Studio in Seattle,entire_home,1.0,1.0,2.0,,4.96,333.0,0.614,0.614,0.614,1.0,1.0,112.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
c109c7ac-3f7f-46fd-b1af-36bbbda4f249,e5319442-9d08-49a9-bc0b-a96461bf64a0,1390977062353857650,https://www.airbnb.com/rooms/1390977062353857650?adults=2&check_in=2026-03-31&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837114_P3tIgSCJh2P8uqO0&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,"Private Suite (AC, Garage, W/D) by I-5, Light Rail",entire_home,1.0,1.0,4.0,,4.98,121.0,0.597,0.597,0.597,1.0,1.0,119.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
cfb2704f-b012-427d-b386-8940a19f91fb,e5319442-9d08-49a9-bc0b-a96461bf64a0,963989839164028863,https://www.airbnb.com/rooms/963989839164028863?adults=2&check_in=2026-04-01&check_out=2026-04-03&search_mode=regular_search&source_impression_id=p3_1774944803_P3tQxPE_5h4w5s8r&previous_page_section_name=1000&federated_search_id=3db59077-2222-49bb-8a37-156da9020800,Enchanting 1 Bedroom Home in Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.83,105.0,0.567,0.567,0.567,2.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
fb542cc5-fc8f-4d51-9de9-6dbf92022b2a,e5319442-9d08-49a9-bc0b-a96461bf64a0,592200448239529644,https://www.airbnb.com/rooms/592200448239529644?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837113_P3IeMK4AJCEhumMA&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,Charming 1 Bedroom Home in the Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.82,149.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
91d5c180-605c-476d-8b2c-dffa2d4b763d,e5319442-9d08-49a9-bc0b-a96461bf64a0,53155876,https://www.airbnb.com/rooms/53155876?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837113_P3KSxNgUZSR5BiQY&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,Serene 1 Bedroom Condo in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
2eb1d2ba-7688-4ab9-b696-fed2056c57e7,e5319442-9d08-49a9-bc0b-a96461bf64a0,1480213068446765450,https://www.airbnb.com/rooms/1480213068446765450?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837113_P3R3EbHuJFvvUyGA&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,~Downtown View~ Studio in Capitol Hill,entire_home,1.0,,,,4.62,,0.567,0.567,0.567,1.0,1.0,103.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
ade44e74-54c7-41bc-a1fa-ba86536a9dbd,e5319442-9d08-49a9-bc0b-a96461bf64a0,796406495359018289,https://www.airbnb.com/rooms/796406495359018289?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837113_P3LGy2009x7i14kj&previous_page_section_name=1000&federated_search_id=44bae8d9-8660-43eb-a12e-45de0931799b,Guest suite in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,124.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
7e5872ee-8612-4768-99d3-b2afaabf4365,e5319442-9d08-49a9-bc0b-a96461bf64a0,634916680852255918,https://www.airbnb.com/rooms/634916680852255918?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837122_P3wrfHTN7LIJQu5c&previous_page_section_name=1000&federated_search_id=7ecc24c1-dd3b-4566-b49f-56b737f96c84,Stylish Home in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,149.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
deaa360c-93d0-4e4c-b112-a1dee61ebcc7,e5319442-9d08-49a9-bc0b-a96461bf64a0,53516336,https://www.airbnb.com/rooms/53516336?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837122_P31lR7rAuGj6QZdL&previous_page_section_name=1000&federated_search_id=7ecc24c1-dd3b-4566-b49f-56b737f96c84,Guesthouse in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,110.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
2e170a3c-dd4e-4afb-ab8a-826cdb754f58,e5319442-9d08-49a9-bc0b-a96461bf64a0,856759348060908112,https://www.airbnb.com/rooms/856759348060908112?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837131_P3zON88wUyVD1fQW&previous_page_section_name=1000&federated_search_id=2089af0b-04ba-43fa-ae5a-431a85548cc4,Serene Home in the Heart of Seattle!,entire_home,1.0,,,,4.79,,0.567,0.567,0.567,1.0,1.0,154.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
0d54ba39-6e0e-4084-8bcd-4eb1c1133f93,e5319442-9d08-49a9-bc0b-a96461bf64a0,1618464898914349210,https://www.airbnb.com/rooms/1618464898914349210?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837131_P3jaOsbOIOLDbNRX&previous_page_section_name=1000&federated_search_id=2089af0b-04ba-43fa-ae5a-431a85548cc4,Hotel in Seattle,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,132.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
6ee0427a-61cf-436a-9d4c-eb99e3069644,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,702895345954216270,https://www.airbnb.com/rooms/702895345954216270?adults=2&check_in=2026-04-11&check_out=2026-04-13&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837317_P3oblKVyY8VUHIRO&previous_page_section_name=1000&federated_search_id=420e327a-9e5f-4110-9eb5-2e4618106829,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,entire_home,1.0,1.0,3.0,,4.92,208.0,0.686,0.686,0.686,1.0,1.0,189.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
37609247-d9a3-460e-9f0e-6910e26dda7a,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,904057,https://www.airbnb.com/rooms/904057?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837272_P3BGLGU6mmknUWAf&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Seattle Mini Home with Hot Tub and Private Deck,entire_home,1.0,1.0,2.0,,4.92,640.0,0.635,0.635,0.635,1.0,1.0,120.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
c850a245-400b-4738-81fc-dd94882aa878,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,18630803,https://www.airbnb.com/rooms/18630803?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837272_P3yud6btrhbodkKm&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Cozy Urban Studio in Seattle,entire_home,1.0,1.0,2.0,,4.96,333.0,0.614,0.614,0.614,1.0,1.0,112.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
d1810592-c350-454c-b224-bef72581c1ba,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,1390977062353857650,https://www.airbnb.com/rooms/1390977062353857650?adults=2&check_in=2026-03-31&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837272_P30xRNZRnRf1oo3s&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,"Private Suite (AC, Garage, W/D) by I-5, Light Rail",entire_home,1.0,1.0,4.0,,4.98,121.0,0.599,0.599,0.599,1.0,1.0,119.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
982d770d-0667-4a7b-9d75-26b3108808bb,e5319442-9d08-49a9-bc0b-a96461bf64a0,48502071,https://www.airbnb.com/rooms/48502071?adults=2&check_in=2026-04-03&check_out=2026-04-05&search_mode=regular_search&source_impression_id=p3_1774944812_P3o69t6ovSkk2AuL&previous_page_section_name=1000&federated_search_id=2a7da69c-59d2-4b41-96e5-74a7a5661d6b,Seattle Hideaway,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,2.0,1.0,142.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
9979b4d6-27c4-4c16-b512-b2dd19795b1c,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,963989839164028863,https://www.airbnb.com/rooms/963989839164028863?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P3lE6YE9ROmc9jnh&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Enchanting 1 Bedroom Home in Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.83,105.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
4001ea5f-dce3-4ba8-8f91-207787fd1a8c,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,592200448239529644,https://www.airbnb.com/rooms/592200448239529644?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P3UCb6zaTuwXIlCS&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Charming 1 Bedroom Home in the Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.82,149.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
386d8249-2bc7-4e15-8138-e1e86f32ad6f,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,53155876,https://www.airbnb.com/rooms/53155876?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P30yEekMME3Hi0R9&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Serene 1 Bedroom Condo in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
b0a507c2-11bf-4279-81cd-4490045db705,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,48502071,https://www.airbnb.com/rooms/48502071?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P35hQHrBbZZkIxjY&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Seattle Hideaway,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,106.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
fedce26a-daa4-4fd4-820c-75fb1bbefdc5,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,1480213068446765450,https://www.airbnb.com/rooms/1480213068446765450?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P3hgR0fdk0V4c611&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,~Downtown View~ Studio in Capitol Hill,entire_home,1.0,,,,4.62,,0.567,0.567,0.567,1.0,1.0,103.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
65a92f50-cbe7-45da-9d94-4c7566171d4f,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,2612399,https://www.airbnb.com/rooms/2612399?adults=2&check_in=2026-04-01&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837272_P36YOFC-5gp4OFFz&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Studio Loft Garden Cottage,entire_home,1.0,,,,4.98,,0.567,0.567,0.567,1.0,1.0,113.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
6be8bbc8-25ea-4e7c-b97c-88cd5229b738,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,796406495359018289,https://www.airbnb.com/rooms/796406495359018289?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837271_P37F-4kd-54_kOZy&previous_page_section_name=1000&federated_search_id=42aa296a-c0ff-4e87-a81f-f71f2434aef1,Guest suite in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,124.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
b3e818fd-9454-42f6-92b0-21b8e84d0d36,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,634916680852255918,https://www.airbnb.com/rooms/634916680852255918?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837280_P3PoN9LiTuLeoTE0&previous_page_section_name=1000&federated_search_id=861affc5-97b8-4311-b75e-2c93a71ad994,Stylish Home in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,149.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
0947588e-d01a-49fe-aeb2-8bfeeff939f9,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,53516336,https://www.airbnb.com/rooms/53516336?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837280_P3h6iEZKzL2puBIR&previous_page_section_name=1000&federated_search_id=861affc5-97b8-4311-b75e-2c93a71ad994,Guesthouse in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,110.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
4bb52a62-5956-4e28-b5c8-714d3cf88d7a,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,856759348060908112,https://www.airbnb.com/rooms/856759348060908112?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837290_P35Fw6n18GEP-a6N&previous_page_section_name=1000&federated_search_id=f6be2d1a-4e7a-434f-87f0-4c76ee1e49f9,Serene Home in the Heart of Seattle!,entire_home,1.0,,,,4.79,,0.567,0.567,0.567,1.0,1.0,154.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
29da2a74-4f7d-4ce6-ad82-3d9fb55c64c2,d3793b76-ecbb-4e7f-bd63-24fb78a885a0,1618464898914349210,https://www.airbnb.com/rooms/1618464898914349210?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837290_P3DTz1R9J04R1McD&previous_page_section_name=1000&federated_search_id=f6be2d1a-4e7a-434f-87f0-4c76ee1e49f9,Hotel in Seattle,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,132.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
dde5353b-16b1-402d-8be1-2731b21adb4f,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,702895345954216270,https://www.airbnb.com/rooms/702895345954216270?adults=2&check_in=2026-04-11&check_out=2026-04-13&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837848_P3QPduc3MUDuHhDt&previous_page_section_name=1000&federated_search_id=afb0d458-d5fd-4121-88e6-55987029af88,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,entire_home,1.0,1.0,3.0,,4.92,208.0,0.686,0.686,0.686,1.0,1.0,189.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
31943881-f2df-4ba4-835f-ce217a17650d,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,904057,https://www.airbnb.com/rooms/904057?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837803_P3sCHl4UcNE01h43&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Seattle Mini Home with Hot Tub and Private Deck,entire_home,1.0,1.0,2.0,,4.92,640.0,0.635,0.635,0.635,1.0,1.0,120.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
4c4c4b05-1e9a-4656-9859-6ebbf28c9821,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,18630803,https://www.airbnb.com/rooms/18630803?adults=2&check_in=2026-03-30&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837803_P3gjkjHyDrI3vayR&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Cozy Urban Studio in Seattle,entire_home,1.0,1.0,2.0,,4.96,333.0,0.614,0.614,0.614,1.0,1.0,112.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
02af6cdf-eb3a-43bf-a895-65c98847fa52,f3aa1eb9-b861-4d19-8d60-b2f38442058d,2612399,https://www.airbnb.com/rooms/2612399?adults=2&check_in=2026-04-01&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774944709_P3r9WL9WNR4KwD8d&previous_page_section_name=1000&federated_search_id=5c3217c9-8ccd-4a02-899c-ff34cf218692,Apr 1 to 2,entire_home,1.0,,,,4.98,,0.567,0.567,0.567,2.0,1.0,113.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
7aa8f7e8-d118-4f32-bfc0-69116218e95e,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,1390977062353857650,https://www.airbnb.com/rooms/1390977062353857650?adults=2&check_in=2026-03-31&check_out=2026-04-01&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837803_P3d0y4AfCMzDRJHE&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,"Private Suite (AC, Garage, W/D) by I-5, Light Rail",entire_home,1.0,1.0,4.0,,4.98,121.0,0.599,0.599,0.599,1.0,1.0,119.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
34b9f884-01ce-420e-8039-acd47e6c2946,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,592200448239529644,https://www.airbnb.com/rooms/592200448239529644?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3w9zyEswoaGaNI8&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Charming 1 Bedroom Home in the Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.82,149.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
47477a77-1e42-4c8c-b5bf-a1744fb55b1d,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,963989839164028863,https://www.airbnb.com/rooms/963989839164028863?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3ItltHGsT23TrWE&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Enchanting 1 Bedroom Home in Heart of Seattle!,entire_home,1.0,1.0,4.0,,4.83,105.0,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
c1ae4bfa-e590-48f0-9ad7-91549b321b5b,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,53155876,https://www.airbnb.com/rooms/53155876?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3MpflIYWvDnKDgI&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Serene 1 Bedroom Condo in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,129.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
b184166e-6395-4dbd-bac2-2d15592cb8fc,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,48502071,https://www.airbnb.com/rooms/48502071?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3i1I9kfeHgl8FzG&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Seattle Hideaway,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,106.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
1ec04334-e61c-49c0-86cd-5da8db55c18a,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,1480213068446765450,https://www.airbnb.com/rooms/1480213068446765450?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3_XElY0FAaWP8xC&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,~Downtown View~ Studio in Capitol Hill,entire_home,1.0,,,,4.62,,0.567,0.567,0.567,1.0,1.0,103.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
88e76007-f593-40b4-8e43-5a9014dcf540,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,2612399,https://www.airbnb.com/rooms/2612399?adults=2&check_in=2026-04-01&check_out=2026-04-02&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1774837803_P3AjR8nYiJ6_WOra&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Studio Loft Garden Cottage,entire_home,1.0,,,,4.98,,0.567,0.567,0.567,1.0,1.0,113.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
124a882b-235b-489d-9ad5-0025e9fa8f8e,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,796406495359018289,https://www.airbnb.com/rooms/796406495359018289?adults=2&check_in=2026-03-31&check_out=2026-04-02&search_mode=regular_search&source_impression_id=p3_1774837802_P3NDAXHtn_ESUn9d&previous_page_section_name=1000&federated_search_id=f9ecd65a-56fe-44b5-a47c-f05987a54ca3,Guest suite in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,124.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
9ff0ac4c-ebb2-4e6d-8d42-0bbe8859926f,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,634916680852255918,https://www.airbnb.com/rooms/634916680852255918?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837811_P3htlmUnhziOn2TJ&previous_page_section_name=1000&federated_search_id=9367815b-9e32-4d90-810d-8d6e7e93d888,Stylish Home in the Heart of Seattle!,entire_home,1.0,,,,4.83,,0.567,0.567,0.567,1.0,1.0,149.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
7a5b059c-9e0f-4e7b-a4d2-915a95147617,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,53516336,https://www.airbnb.com/rooms/53516336?adults=2&check_in=2026-04-02&check_out=2026-04-04&search_mode=regular_search&source_impression_id=p3_1774837811_P3KuRJk_YY8lnKQ_&previous_page_section_name=1000&federated_search_id=9367815b-9e32-4d90-810d-8d6e7e93d888,Guesthouse in Seattle,entire_home,1.0,,,,4.94,,0.567,0.567,0.567,1.0,1.0,110.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
80e67290-3a6f-43db-b7ea-b4031537123a,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,856759348060908112,https://www.airbnb.com/rooms/856759348060908112?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837820_P3n0wb8pkWqPdshz&previous_page_section_name=1000&federated_search_id=9b2718c4-3a5a-4053-bfec-dde5be4ba013,Serene Home in the Heart of Seattle!,entire_home,1.0,,,,4.79,,0.567,0.567,0.567,1.0,1.0,154.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
02f1dfbe-9d32-4ae1-89a6-5210d900e6f3,c958f5d2-21d2-472b-9c6f-b0034e8af4f0,1618464898914349210,https://www.airbnb.com/rooms/1618464898914349210?adults=2&check_in=2026-04-04&check_out=2026-04-06&search_mode=regular_search&source_impression_id=p3_1774837820_P3w22iSYi25MsLjg&previous_page_section_name=1000&federated_search_id=9b2718c4-3a5a-4053-bfec-dde5be4ba013,Hotel in Seattle,entire_home,1.0,,,,4.9,,0.567,0.567,0.567,1.0,1.0,132.5,active,2026-03-31,0.0,0.0,[],0.0,0.0
dd880d99-b7fc-4ce1-b6c3-ae9fc1a7620e,85537263-6f0a-40e1-be87-d678810eb467,702895345954216270,https://www.airbnb.com/rooms/702895345954216270?adults=2&check_in=2026-04-12&check_out=2026-04-14&search_mode=regular_search&source_impression_id=p3_1774851560_P3n-m5yzRRpXzFqh&previous_page_section_name=1000&federated_search_id=9db1f311-c464-4d26-b21a-612bb2f4e9bb,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,entire_home,1.0,1.0,3.0,,4.92,208.0,0.686,0.686,0.686,1.0,1.0,189.0,active,2026-03-31,0.0,0.0,[],0.0,0.0
