bedrooms,baths,accommodates,beds,similarity_score,pool_score,effective_rank_score,price_reliability_score,rating,reviews,tenure_runs,is_weekend,is_holiday,lat,lng,has_wifi,has_kitchen,has_washer,has_dryer,has_ac,has_heating,has_pool,has_hot_tub,has_free_parking,has_ev_charger,has_gym,has_bbq,property_type_entire_home,debug_price_date,last_nightly_price
4.0,3.0,16.0,0.0,0.567,0.567,0.567,0.0,4.72,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,1121.5
4.0,3.0,13.0,0.0,0.567,0.567,0.567,1.0,4.8,49.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,491.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.94,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,374.5
4.0,0.0,0.0,0.0,0.546,0.546,0.546,1.0,4.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,728.5
4.0,3.5,14.0,0.0,0.546,0.546,0.546,1.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,551.5
4.0,2.0,16.0,0.0,0.554,0.554,0.554,1.0,4.91,191.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,564.0
4.0,2.0,16.0,0.0,0.546,0.546,0.546,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,913.0
4.0,0.0,0.0,0.0,0.546,0.546,0.546,1.0,4.84,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,473.0
4.0,3.0,14.0,0.0,0.567,0.567,0.567,1.0,4.89,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,447.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,517.0
4.0,3.0,14.0,0.0,0.567,0.567,0.567,1.0,4.75,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,857.5
4.0,3.0,16.0,0.0,0.567,0.567,0.567,0.0,4.72,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,1292.5
4.0,0.0,14.0,0.0,0.546,0.546,0.546,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,913.0
4.0,3.0,14.0,0.0,0.567,0.567,0.567,1.0,4.79,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,559.5
4.0,0.0,0.0,0.0,0.546,0.546,0.546,1.0,4.92,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,753.0
5.0,3.0,0.0,0.0,0.527,0.527,0.527,1.0,4.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,523.5
5.0,3.0,0.0,0.0,0.507,0.507,0.507,1.0,4.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,764.0
5.0,3.5,0.0,0.0,0.475,0.475,0.475,1.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,587.5
5.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,4.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,395.0
5.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,518.5
5.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,462.5
1.0,1.0,2.0,0.0,0.653,0.653,0.653,1.0,4.94,338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,157.0
4.0,3.0,14.0,0.0,0.567,0.567,0.567,1.0,4.75,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,262.0
5.0,2.0,0.0,0.0,0.44,0.44,0.44,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,474.0
5.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.97,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,580.0
4.0,0.0,0.0,0.0,0.545,0.537,0.537,1.0,4.97,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,645.0
1.0,1.0,4.0,0.0,0.621,0.621,0.621,1.0,4.87,247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,136.0
1.0,1.0,2.0,0.0,0.621,0.621,0.621,1.0,4.98,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,171.5
1.0,1.0,4.0,0.0,0.621,0.621,0.621,1.0,4.97,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,198.0
1.0,1.0,2.0,0.0,0.621,0.621,0.621,1.0,4.92,717.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,130.5
1.0,1.0,2.0,0.0,0.621,0.621,0.621,1.0,4.95,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,106.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,143.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,166.0
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,213.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,165.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,78.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,132.5
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,211.0
1.0,0.0,0.0,0.0,0.621,0.621,0.621,1.0,4.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,152.0
1.0,0.0,0.0,0.0,0.621,0.621,0.621,0.0,4.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,190.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,680.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,581.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,555.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,411.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,337.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,310.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,408.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.0,4.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,723.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,485.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,650.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,511.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.94,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,442.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,457.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,502.0
5.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,4.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,285.5
3.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,4.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,473.0
4.0,4.0,8.0,0.0,0.657,0.657,0.657,1.0,4.84,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,574.0
4.0,3.0,8.0,0.0,0.579,0.579,0.579,1.0,4.71,412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,300.5
4.0,3.0,10.0,0.0,0.579,0.579,0.579,1.0,4.8,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,346.0
4.0,2.5,8.0,0.0,0.579,0.579,0.579,1.0,4.92,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,454.5
4.0,2.5,10.0,0.0,0.579,0.579,0.579,1.0,4.97,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,416.5
4.0,2.0,8.0,0.0,0.579,0.579,0.579,1.0,4.83,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,383.0
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,346.5
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,458.0
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,545.5
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,430.0
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,353.5
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,532.0
4.0,0.0,0.0,0.0,0.579,0.579,0.579,1.0,4.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,501.0
2.0,2.0,0.0,0.0,0.686,0.686,0.686,1.0,4.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,435.67
3.0,2.5,0.0,0.0,0.475,0.475,0.475,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,344.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,334.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,269.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,460.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,501.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,391.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,299.0
3.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.92,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,363.5
3.0,2.0,0.0,0.0,0.686,0.686,0.686,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,296.5
3.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,430.5
3.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,314.0
3.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,374.0
2.0,0.0,0.0,0.0,0.537,0.537,0.537,1.0,4.91,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,375.0
2.0,2.0,0.0,0.0,0.686,0.686,0.686,1.0,4.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,435.67
2.0,1.0,0.0,0.0,0.576,0.576,0.576,1.0,4.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,290.0
3.0,2.0,0.0,0.0,0.536,0.536,0.536,1.0,4.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,365.0
3.0,2.0,0.0,0.0,0.536,0.536,0.536,1.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,485.0
3.0,2.5,0.0,0.0,0.475,0.475,0.475,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,380.0
3.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,4.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,334.0
3.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,386.5
3.0,0.0,0.0,0.0,0.429,0.429,0.429,1.0,4.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,294.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,269.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,299.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,501.0
3.0,0.0,0.0,0.0,0.417,0.417,0.417,1.0,4.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,391.0
1.0,0.0,3.0,0.0,0.614,0.614,0.614,1.0,4.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,144.0
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,120.0
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,143.0
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,201.5
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,221.5
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,144.0
1.0,0.0,0.0,0.0,0.565,0.565,0.565,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,217.0
2.0,0.0,0.0,0.0,0.415,0.415,0.415,1.0,4.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,147.5
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,143.5
1.0,1.0,3.0,0.0,0.686,0.686,0.686,1.0,4.92,209.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,169.0
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,113.0
1.0,1.0,4.0,0.0,0.686,0.686,0.686,1.0,4.98,327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,159.0
1.0,1.5,2.0,0.0,0.625,0.625,0.625,1.0,4.99,417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,206.0
1.0,1.0,3.0,0.0,0.576,0.576,0.576,1.0,4.97,777.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,144.0
1.0,0.0,7.0,0.0,0.567,0.567,0.567,1.0,4.99,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,143.5
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,120.0
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,201.5
1.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2026-03-31,221.5
